generation,pi
3909,1.74295e-05
3910,1.7499e-05
3911,1.74551e-05
3912,1.74496e-05
3913,1.74232e-05
3914,1.7386e-05
3915,1.73651e-05
3916,1.74523e-05
3917,1.75214e-05
3918,1.74298e-05
3919,1.75138e-05
3920,1.76498e-05
3921,1.75914e-05
3922,1.75068e-05
3923,1.75459e-05
3924,1.76014e-05
3925,1.75735e-05
3926,1.76398e-05
3927,1.76878e-05
3928,1.76544e-05
3929,1.75868e-05
3930,1.75721e-05
3931,1.75461e-05
3932,1.74228e-05
3933,1.73198e-05
3934,1.73622e-05
3935,1.7283e-05
3936,1.72722e-05
3937,1.73161e-05
3938,1.72959e-05
3939,1.72748e-05
3940,1.73433e-05
3941,1.73366e-05
3942,1.73351e-05
3943,1.72972e-05
3944,1.72044e-05
3945,1.71819e-05
3946,1.72949e-05
3947,1.72884e-05
3948,1.72002e-05
3949,1.71687e-05
3950,1.72381e-05
3951,1.70567e-05
3952,1.69939e-05
3953,1.69918e-05
3954,1.70647e-05
3955,1.70655e-05
3956,1.70921e-05
3957,1.71844e-05
3958,1.71594e-05
3959,1.72172e-05
3960,1.71279e-05
3961,1.7159e-05
3962,1.72467e-05
3963,1.72597e-05
3964,1.72854e-05
3965,1.7295e-05
3966,1.72093e-05
3967,1.72261e-05
3968,1.71811e-05
3969,1.71827e-05
3970,1.71882e-05
3971,1.73079e-05
3972,1.72264e-05
3973,1.70559e-05
3974,1.71559e-05
3975,1.71871e-05
3976,1.7296e-05
3977,1.7274e-05
3978,1.73458e-05
3979,1.73994e-05
3980,1.73347e-05
3981,1.72825e-05
3982,1.74157e-05
3983,1.74487e-05
3984,1.74391e-05
3985,1.74308e-05
3986,1.73497e-05
3987,1.73536e-05
3988,1.73123e-05
3989,1.73434e-05
3990,1.73472e-05
3991,1.73696e-05
3992,1.73679e-05
3993,1.72779e-05
3994,1.72599e-05
3995,1.72321e-05
3996,1.71245e-05
3997,1.71903e-05
3998,1.72478e-05
3999,1.73478e-05
4000,1.74011e-05
4001,1.74761e-05
4002,1.7412e-05
4003,1.73755e-05
4004,1.72987e-05
4005,1.73056e-05
4006,1.72882e-05
4007,1.72234e-05
4008,1.71751e-05
4009,1.71572e-05
4010,1.72528e-05
4011,1.72956e-05
4012,1.73153e-05
4013,1.7409e-05
4014,1.74109e-05
4015,1.75156e-05
4016,1.73946e-05
4017,1.74625e-05
4018,1.7433e-05
4019,1.73643e-05
4020,1.73539e-05
4021,1.71125e-05
4022,1.71029e-05
4023,1.70629e-05
4024,1.7125e-05
4025,1.71333e-05
4026,1.72616e-05
4027,1.71674e-05
4028,1.7189e-05
4029,1.718e-05
4030,1.71903e-05
4031,1.71864e-05
4032,1.71155e-05
4033,1.7148e-05
4034,1.71771e-05
4035,1.72054e-05
4036,1.71589e-05
4037,1.71515e-05
4038,1.71866e-05
4039,1.71416e-05
4040,1.71473e-05
4041,1.71345e-05
4042,1.71469e-05
4043,1.71269e-05
4044,1.71797e-05
4045,1.71852e-05
4046,1.72381e-05
4047,1.70953e-05
4048,1.70782e-05
4049,1.71628e-05
4050,1.72209e-05
4051,1.73172e-05
4052,1.72914e-05
4053,1.72552e-05
4054,1.72721e-05
4055,1.73528e-05
4056,1.73043e-05
4057,1.71376e-05
4058,1.71482e-05
4059,1.71323e-05
4060,1.70472e-05
4061,1.697e-05
4062,1.68823e-05
4063,1.68515e-05
4064,1.67853e-05
4065,1.689e-05
4066,1.69701e-05
4067,1.70036e-05
4068,1.70252e-05
4069,1.70871e-05
4070,1.71452e-05
4071,1.73677e-05
4072,1.73585e-05
4073,1.73437e-05
4074,1.73525e-05
4075,1.7385e-05
4076,1.72532e-05
4077,1.73889e-05
4078,1.73986e-05
4079,1.73653e-05
4080,1.73894e-05
4081,1.74294e-05
4082,1.75624e-05
4083,1.76042e-05
4084,1.75655e-05
4085,1.75122e-05
4086,1.75928e-05
4087,1.75029e-05
4088,1.74925e-05
4089,1.7492e-05
4090,1.73749e-05
4091,1.74686e-05
4092,1.74102e-05
4093,1.74957e-05
4094,1.752e-05
4095,1.75962e-05
4096,1.76328e-05
4097,1.78233e-05
4098,1.78807e-05
4099,1.77906e-05
4100,1.79258e-05
4101,1.79092e-05
4102,1.79879e-05
4103,1.80196e-05
4104,1.79851e-05
4105,1.79552e-05
4106,1.78883e-05
4107,1.78297e-05
4108,1.77919e-05
4109,1.77176e-05
4110,1.77604e-05
4111,1.77924e-05
4112,1.78316e-05
4113,1.77259e-05
4114,1.77524e-05
4115,1.77942e-05
4116,1.7823e-05
4117,1.78085e-05
4118,1.77333e-05
4119,1.77773e-05
4120,1.77301e-05
4121,1.76265e-05
4122,1.77503e-05
4123,1.77481e-05
4124,1.77834e-05
4125,1.77815e-05
4126,1.77627e-05
4127,1.78352e-05
4128,1.79596e-05
4129,1.79651e-05
4130,1.79839e-05
4131,1.79827e-05
4132,1.79396e-05
4133,1.79461e-05
4134,1.80573e-05
4135,1.79849e-05
4136,1.79438e-05
4137,1.79495e-05
4138,1.80063e-05
4139,1.81201e-05
4140,1.82121e-05
4141,1.81867e-05
4142,1.81397e-05
4143,1.81265e-05
4144,1.80568e-05
4145,1.81113e-05
4146,1.80025e-05
4147,1.7891e-05
4148,1.78201e-05
4149,1.78381e-05
4150,1.79018e-05
4151,1.77576e-05
4152,1.78647e-05
4153,1.77724e-05
4154,1.76752e-05
4155,1.77358e-05
4156,1.7721e-05
4157,1.76749e-05
4158,1.774e-05
4159,1.77079e-05
4160,1.77004e-05
4161,1.76924e-05
4162,1.75934e-05
4163,1.76545e-05
4164,1.76539e-05
4165,1.76648e-05
4166,1.77099e-05
4167,1.76739e-05
4168,1.78574e-05
4169,1.77265e-05
4170,1.77816e-05
4171,1.76887e-05
4172,1.7563e-05
4173,1.75708e-05
4174,1.76787e-05
4175,1.78183e-05
4176,1.78675e-05
4177,1.78079e-05
4178,1.77596e-05
4179,1.76986e-05
4180,1.76859e-05
4181,1.7718e-05
4182,1.76632e-05
4183,1.7709e-05
4184,1.76757e-05
4185,1.76876e-05
4186,1.77162e-05
4187,1.7792e-05
4188,1.77517e-05
4189,1.77874e-05
4190,1.77784e-05
4191,1.76507e-05
4192,1.77116e-05
4193,1.7703e-05
4194,1.76776e-05
4195,1.77545e-05
4196,1.78443e-05
4197,1.77913e-05
4198,1.7844e-05
4199,1.78155e-05
4200,1.7864e-05
4201,1.78331e-05
4202,1.78463e-05
4203,1.76433e-05
4204,1.7748e-05
4205,1.77427e-05
4206,1.77498e-05
4207,1.76957e-05
4208,1.77047e-05
4209,1.77139e-05
4210,1.76108e-05
4211,1.76531e-05
4212,1.76528e-05
4213,1.76129e-05
4214,1.75867e-05
4215,1.75901e-05
4216,1.75213e-05
4217,1.75693e-05
4218,1.76353e-05
4219,1.75347e-05
4220,1.75903e-05
4221,1.75988e-05
4222,1.74871e-05
4223,1.75979e-05
4224,1.74721e-05
4225,1.75443e-05
4226,1.75394e-05
4227,1.75732e-05
4228,1.76738e-05
4229,1.77257e-05
4230,1.76545e-05
4231,1.7679e-05
4232,1.75453e-05
4233,1.75569e-05
4234,1.75596e-05
4235,1.77101e-05
4236,1.77233e-05
4237,1.77077e-05
4238,1.76411e-05
4239,1.7586e-05
4240,1.76289e-05
4241,1.76789e-05
4242,1.77291e-05
4243,1.77709e-05
4244,1.77056e-05
4245,1.76949e-05
4246,1.76009e-05
4247,1.74681e-05
4248,1.73786e-05
4249,1.7468e-05
4250,1.75314e-05
4251,1.74173e-05
4252,1.74191e-05
4253,1.74613e-05
4254,1.7478e-05
4255,1.7424e-05
4256,1.75269e-05
4257,1.74615e-05
4258,1.7459e-05
4259,1.75165e-05
4260,1.75072e-05
4261,1.75416e-05
4262,1.74181e-05
4263,1.73961e-05
4264,1.74685e-05
4265,1.74782e-05
4266,1.74678e-05
4267,1.74196e-05
4268,1.73746e-05
4269,1.74087e-05
4270,1.73537e-05
4271,1.73932e-05
4272,1.74549e-05
4273,1.75477e-05
4274,1.751e-05
4275,1.75045e-05
4276,1.74092e-05
4277,1.7445e-05
4278,1.74744e-05
4279,1.75559e-05
4280,1.76217e-05
4281,1.76866e-05
4282,1.7691e-05
4283,1.76248e-05
4284,1.76461e-05
4285,1.75878e-05
4286,1.75363e-05
4287,1.75547e-05
4288,1.74996e-05
4289,1.74744e-05
4290,1.74579e-05
4291,1.76029e-05
4292,1.76467e-05
4293,1.76637e-05
4294,1.77279e-05
4295,1.78404e-05
4296,1.78845e-05
4297,1.78928e-05
4298,1.78035e-05
4299,1.79121e-05
4300,1.7979e-05
4301,1.79562e-05
4302,1.79423e-05
4303,1.796e-05
4304,1.79851e-05
4305,1.7973e-05
4306,1.79899e-05
4307,1.79345e-05
4308,1.78884e-05
4309,1.78574e-05
4310,1.77872e-05
4311,1.77302e-05
4312,1.76999e-05
4313,1.7595e-05
4314,1.75433e-05
4315,1.75749e-05
4316,1.76958e-05
4317,1.76689e-05
4318,1.77764e-05
4319,1.78902e-05
4320,1.78341e-05
4321,1.79494e-05
4322,1.79474e-05
4323,1.79903e-05
4324,1.78491e-05
4325,1.78127e-05
4326,1.77889e-05
4327,1.77546e-05
4328,1.77556e-05
4329,1.77168e-05
4330,1.78101e-05
4331,1.78203e-05
4332,1.78818e-05
4333,1.7922e-05
4334,1.78986e-05
4335,1.78979e-05
4336,1.7979e-05
4337,1.80446e-05
4338,1.79313e-05
4339,1.8027e-05
4340,1.81659e-05
4341,1.82175e-05
4342,1.81917e-05
4343,1.81123e-05
4344,1.81628e-05
4345,1.81095e-05
4346,1.81419e-05
4347,1.82272e-05
4348,1.82059e-05
4349,1.81505e-05
4350,1.80007e-05
4351,1.79508e-05
4352,1.79221e-05
4353,1.78544e-05
4354,1.76714e-05
4355,1.75631e-05
4356,1.74825e-05
4357,1.744e-05
4358,1.75691e-05
4359,1.76177e-05
4360,1.76696e-05
4361,1.76038e-05
4362,1.74853e-05
4363,1.75117e-05
4364,1.76283e-05
4365,1.76431e-05
4366,1.75855e-05
4367,1.76358e-05
4368,1.76575e-05
4369,1.76514e-05
4370,1.75442e-05
4371,1.75292e-05
4372,1.75457e-05
4373,1.74676e-05
4374,1.75071e-05
4375,1.74598e-05
4376,1.74747e-05
4377,1.75687e-05
4378,1.74866e-05
4379,1.74767e-05
4380,1.73835e-05
4381,1.7322e-05
4382,1.73841e-05
4383,1.74545e-05
4384,1.73764e-05
4385,1.7446e-05
4386,1.74218e-05
4387,1.74481e-05
4388,1.74516e-05
4389,1.75271e-05
4390,1.76154e-05
4391,1.76243e-05
4392,1.74908e-05
4393,1.73769e-05
4394,1.71903e-05
4395,1.72261e-05
4396,1.72373e-05
4397,1.72447e-05
4398,1.73318e-05
4399,1.73642e-05
4400,1.73964e-05
4401,1.74295e-05
4402,1.71836e-05
4403,1.7128e-05
4404,1.71941e-05
4405,1.70983e-05
4406,1.7139e-05
4407,1.72575e-05
4408,1.73485e-05
4409,1.73987e-05
4410,1.73606e-05
4411,1.73502e-05
4412,1.73833e-05
4413,1.72967e-05
4414,1.72031e-05
4415,1.71636e-05
4416,1.7129e-05
4417,1.7274e-05
4418,1.71736e-05
4419,1.72121e-05
4420,1.70593e-05
4421,1.70373e-05
4422,1.70041e-05
4423,1.70168e-05
4424,1.70071e-05
4425,1.69719e-05
4426,1.69498e-05
4427,1.69793e-05
4428,1.68415e-05
4429,1.68157e-05
4430,1.67107e-05
4431,1.66956e-05
4432,1.67715e-05
4433,1.67449e-05
4434,1.697e-05
4435,1.70946e-05
4436,1.68778e-05
4437,1.66667e-05
4438,1.67094e-05
4439,1.67356e-05
4440,1.67056e-05
4441,1.6642e-05
4442,1.65397e-05
4443,1.66455e-05
4444,1.66952e-05
4445,1.64639e-05
4446,1.65921e-05
4447,1.6412e-05
4448,1.63996e-05
4449,1.63512e-05
4450,1.64384e-05
4451,1.6504e-05
4452,1.63487e-05
4453,1.64293e-05
4454,1.64657e-05
4455,1.6468e-05
4456,1.64067e-05
4457,1.63247e-05
4458,1.64801e-05
4459,1.64516e-05
4460,1.65204e-05
4461,1.6623e-05
4462,1.66198e-05
4463,1.65044e-05
4464,1.64404e-05
4465,1.64381e-05
4466,1.65346e-05
4467,1.64896e-05
4468,1.67163e-05
4469,1.67045e-05
4470,1.68415e-05
4471,1.6935e-05
4472,1.69407e-05
4473,1.69877e-05
4474,1.68226e-05
4475,1.67664e-05
4476,1.68223e-05
4477,1.67986e-05
4478,1.66083e-05
4479,1.67817e-05
4480,1.69096e-05
4481,1.6851e-05
4482,1.69034e-05
4483,1.70426e-05
4484,1.69174e-05
4485,1.68745e-05
4486,1.68814e-05
4487,1.69878e-05
4488,1.68773e-05
4489,1.69706e-05
4490,1.69485e-05
4491,1.68698e-05
4492,1.6916e-05
4493,1.69355e-05
4494,1.69155e-05
4495,1.67997e-05
4496,1.69297e-05
4497,1.69698e-05
4498,1.71242e-05
4499,1.70934e-05
4500,1.69654e-05
4501,1.70101e-05
4502,1.70791e-05
4503,1.70461e-05
4504,1.70922e-05
4505,1.73035e-05
4506,1.72415e-05
4507,1.72392e-05
4508,1.73342e-05
4509,1.74441e-05
4510,1.74469e-05
4511,1.75232e-05
4512,1.76311e-05
4513,1.76519e-05
4514,1.76068e-05
4515,1.7616e-05
4516,1.7609e-05
4517,1.7657e-05
4518,1.77635e-05
4519,1.76219e-05
4520,1.7686e-05
4521,1.77553e-05
4522,1.78199e-05
4523,1.78556e-05
4524,1.77474e-05
4525,1.77624e-05
4526,1.77009e-05
4527,1.75874e-05
4528,1.75866e-05
4529,1.75555e-05
4530,1.75011e-05
4531,1.75192e-05
4532,1.75216e-05
4533,1.74515e-05
4534,1.73161e-05
4535,1.72354e-05
4536,1.71738e-05
4537,1.70885e-05
4538,1.70822e-05
4539,1.71624e-05
4540,1.71392e-05
4541,1.72507e-05
4542,1.70364e-05
4543,1.7137e-05
4544,1.72357e-05
4545,1.72851e-05
4546,1.71389e-05
4547,1.71372e-05
4548,1.72224e-05
4549,1.71721e-05
4550,1.70355e-05
4551,1.70267e-05
4552,1.70536e-05
4553,1.71671e-05
4554,1.72012e-05
4555,1.73103e-05
4556,1.7492e-05
4557,1.7628e-05
4558,1.75635e-05
4559,1.75591e-05
4560,1.75471e-05
4561,1.75265e-05
4562,1.75387e-05
4563,1.75616e-05
4564,1.75027e-05
4565,1.75375e-05
4566,1.74613e-05
4567,1.74774e-05
4568,1.74416e-05
4569,1.75903e-05
4570,1.75779e-05
4571,1.75928e-05
4572,1.76262e-05
4573,1.7603e-05
4574,1.75683e-05
4575,1.76108e-05
4576,1.75744e-05
4577,1.7611e-05
4578,1.76269e-05
4579,1.76459e-05
4580,1.77919e-05
4581,1.77586e-05
4582,1.77244e-05
4583,1.77357e-05
4584,1.7813e-05
4585,1.79109e-05
4586,1.79245e-05
4587,1.80701e-05
4588,1.7961e-05
4589,1.78684e-05
4590,1.78217e-05
4591,1.77634e-05
4592,1.76793e-05
4593,1.77434e-05
4594,1.79492e-05
4595,1.77773e-05
4596,1.76287e-05
4597,1.76827e-05
4598,1.77251e-05
4599,1.76541e-05
4600,1.76206e-05
4601,1.74586e-05
4602,1.75557e-05
4603,1.76474e-05
4604,1.78383e-05
4605,1.79457e-05
4606,1.78669e-05
4607,1.79283e-05
4608,1.80722e-05
4609,1.80074e-05
4610,1.79453e-05
4611,1.79038e-05
4612,1.79183e-05
4613,1.78288e-05
4614,1.78755e-05
4615,1.79763e-05
4616,1.79139e-05
4617,1.79162e-05
4618,1.79143e-05
4619,1.78807e-05
4620,1.79653e-05
4621,1.79012e-05
4622,1.77995e-05
4623,1.7899e-05
4624,1.78885e-05
4625,1.77899e-05
4626,1.78932e-05
4627,1.78647e-05
4628,1.79163e-05
4629,1.7869e-05
4630,1.79456e-05
4631,1.81105e-05
4632,1.82009e-05
4633,1.82023e-05
4634,1.82282e-05
4635,1.82632e-05
4636,1.82956e-05
4637,1.83161e-05
4638,1.83475e-05
4639,1.84645e-05
4640,1.84594e-05
4641,1.8452e-05
4642,1.85038e-05
4643,1.86021e-05
4644,1.85779e-05
4645,1.86349e-05
4646,1.85649e-05
4647,1.85348e-05
4648,1.85182e-05
4649,1.86451e-05
4650,1.86334e-05
4651,1.85738e-05
4652,1.85645e-05
4653,1.85627e-05
4654,1.85824e-05
4655,1.86193e-05
4656,1.85739e-05
4657,1.847e-05
4658,1.84478e-05
4659,1.84637e-05
4660,1.86034e-05
4661,1.85937e-05
4662,1.86612e-05
4663,1.86011e-05
4664,1.85044e-05
4665,1.85097e-05
4666,1.84238e-05
4667,1.85343e-05
4668,1.8488e-05
4669,1.84971e-05
4670,1.83743e-05
4671,1.83643e-05
4672,1.83951e-05
4673,1.84808e-05
4674,1.84313e-05
4675,1.84681e-05
4676,1.84598e-05
4677,1.86455e-05
4678,1.86468e-05
4679,1.86693e-05
4680,1.86474e-05
4681,1.8632e-05
4682,1.86727e-05
4683,1.86541e-05
4684,1.87109e-05
4685,1.86395e-05
4686,1.86513e-05
4687,1.8506e-05
4688,1.83551e-05
4689,1.83891e-05
4690,1.85257e-05
4691,1.85205e-05
4692,1.84548e-05
4693,1.84133e-05
4694,1.84022e-05
4695,1.83083e-05
4696,1.83715e-05
4697,1.83223e-05
4698,1.82776e-05
4699,1.82557e-05
4700,1.82277e-05
4701,1.81828e-05
4702,1.81851e-05
4703,1.81238e-05
4704,1.81392e-05
4705,1.81361e-05
4706,1.80592e-05
4707,1.80168e-05
4708,1.80713e-05
4709,1.81591e-05
4710,1.8191e-05
4711,1.81818e-05
4712,1.81857e-05
4713,1.82207e-05
4714,1.80697e-05
4715,1.81424e-05
4716,1.81102e-05
4717,1.80154e-05
4718,1.80747e-05
4719,1.80507e-05
4720,1.80856e-05
4721,1.80977e-05
4722,1.81464e-05
4723,1.81181e-05
4724,1.80344e-05
4725,1.82158e-05
4726,1.83442e-05
4727,1.83879e-05
4728,1.83926e-05
4729,1.84855e-05
4730,1.84402e-05
4731,1.84588e-05
4732,1.84985e-05
4733,1.84694e-05
4734,1.8516e-05
4735,1.84421e-05
4736,1.83701e-05
4737,1.8358e-05
4738,1.83055e-05
4739,1.83523e-05
4740,1.84514e-05
4741,1.85319e-05
4742,1.86052e-05
4743,1.85849e-05
4744,1.86072e-05
4745,1.85197e-05
4746,1.84184e-05
4747,1.84716e-05
4748,1.83995e-05
4749,1.83302e-05
4750,1.83236e-05
4751,1.83704e-05
4752,1.83791e-05
4753,1.84559e-05
4754,1.83666e-05
4755,1.83528e-05
4756,1.83717e-05
4757,1.84168e-05
4758,1.85387e-05
4759,1.83462e-05
4760,1.83599e-05
4761,1.8294e-05
4762,1.82333e-05
4763,1.8117e-05
4764,1.8093e-05
4765,1.81865e-05
4766,1.81898e-05
4767,1.8269e-05
4768,1.83563e-05
4769,1.83442e-05
4770,1.83103e-05
4771,1.83036e-05
4772,1.82272e-05
4773,1.81571e-05
4774,1.8116e-05
4775,1.81654e-05
4776,1.81439e-05
4777,1.8159e-05
4778,1.81639e-05
4779,1.81824e-05
4780,1.82883e-05
4781,1.83433e-05
4782,1.83537e-05
4783,1.83878e-05
4784,1.83546e-05
4785,1.84204e-05
4786,1.84914e-05
4787,1.85251e-05
4788,1.8529e-05
4789,1.84927e-05
4790,1.85596e-05
4791,1.84636e-05
4792,1.85529e-05
4793,1.85513e-05
4794,1.86714e-05
4795,1.86342e-05
4796,1.85358e-05
4797,1.86881e-05
4798,1.86529e-05
4799,1.86456e-05
4800,1.87159e-05
4801,1.86922e-05
4802,1.88102e-05
4803,1.88711e-05
4804,1.88149e-05
4805,1.89031e-05
4806,1.88143e-05
4807,1.88499e-05
4808,1.88141e-05
4809,1.87873e-05
4810,1.87582e-05
4811,1.86757e-05
4812,1.87041e-05
4813,1.87144e-05
4814,1.86793e-05
4815,1.87319e-05
4816,1.88043e-05
4817,1.89568e-05
4818,1.90527e-05
4819,1.90536e-05
4820,1.92065e-05
4821,1.92204e-05
4822,1.91425e-05
4823,1.92079e-05
4824,1.92751e-05
4825,1.9382e-05
4826,1.93308e-05
4827,1.93006e-05
4828,1.93634e-05
4829,1.94143e-05
4830,1.93631e-05
4831,1.9325e-05
4832,1.93653e-05
4833,1.93367e-05
4834,1.93988e-05
4835,1.93243e-05
4836,1.93202e-05
4837,1.92995e-05
4838,1.93272e-05
4839,1.91714e-05
4840,1.92048e-05
4841,1.91293e-05
4842,1.91628e-05
4843,1.9184e-05
4844,1.92227e-05
4845,1.93024e-05
4846,1.93298e-05
4847,1.9276e-05
4848,1.93893e-05
4849,1.92929e-05
4850,1.9222e-05
4851,1.92252e-05
4852,1.93106e-05
4853,1.93706e-05
4854,1.94021e-05
4855,1.92839e-05
4856,1.92238e-05
4857,1.92755e-05
4858,1.92702e-05
4859,1.92146e-05
4860,1.92042e-05
4861,1.93129e-05
4862,1.93347e-05
4863,1.93414e-05
4864,1.91549e-05
4865,1.90935e-05
4866,1.91623e-05
4867,1.92118e-05
4868,1.92061e-05
4869,1.91911e-05
4870,1.92163e-05
4871,1.92468e-05
4872,1.94039e-05
4873,1.9425e-05
4874,1.93935e-05
4875,1.93735e-05
4876,1.93957e-05
4877,1.94285e-05
4878,1.95387e-05
4879,1.95846e-05
4880,1.95132e-05
4881,1.95263e-05
4882,1.95791e-05
4883,1.9516e-05
4884,1.95636e-05
4885,1.96235e-05
4886,1.98106e-05
4887,1.98588e-05
4888,1.9749e-05
4889,1.97393e-05
4890,1.97739e-05
4891,1.97378e-05
4892,1.97914e-05
4893,1.97721e-05
4894,1.97471e-05
4895,1.97305e-05
4896,1.96796e-05
4897,1.95941e-05
4898,1.97118e-05
4899,1.97256e-05
4900,1.96716e-05
4901,1.96262e-05
4902,1.95648e-05
4903,1.95869e-05
4904,1.95351e-05
4905,1.94839e-05
4906,1.94958e-05
4907,1.95446e-05
4908,1.96765e-05
4909,1.96964e-05
4910,1.97491e-05
4911,1.97003e-05
4912,1.96817e-05
4913,1.97084e-05
4914,1.9748e-05
4915,1.97734e-05
4916,1.97512e-05
4917,1.97464e-05
4918,1.97811e-05
4919,1.98545e-05
4920,1.98434e-05
4921,1.98371e-05
4922,1.9948e-05
4923,1.99636e-05
4924,1.99041e-05
4925,1.99864e-05
4926,2.01163e-05
4927,2.00881e-05
4928,2.01379e-05
4929,2.01369e-05
4930,2.00428e-05
4931,1.99385e-05
4932,1.99343e-05
4933,1.98644e-05
4934,1.9896e-05
4935,1.9886e-05
4936,1.99135e-05
4937,1.99226e-05
4938,1.99969e-05
4939,1.99798e-05
4940,1.99337e-05
4941,1.99906e-05
4942,1.98648e-05
4943,1.98506e-05
4944,1.97937e-05
4945,1.97563e-05
4946,1.97256e-05
4947,1.99344e-05
4948,1.98799e-05
4949,1.98446e-05
4950,1.99637e-05
4951,1.99363e-05
4952,1.9926e-05
4953,1.99622e-05
4954,1.99768e-05
4955,2.00393e-05
4956,2.00766e-05
4957,2.00154e-05
4958,2.00312e-05
4959,1.99805e-05
4960,2.00507e-05
4961,2.00736e-05
4962,2.00066e-05
4963,1.99574e-05
4964,1.99223e-05
4965,1.99676e-05
4966,1.99403e-05
4967,1.99383e-05
4968,1.98871e-05
4969,1.9849e-05
4970,1.9857e-05
4971,1.99054e-05
4972,1.99827e-05
4973,1.99682e-05
4974,1.99602e-05
4975,1.99686e-05
4976,2.00468e-05
4977,2.01611e-05
4978,2.00913e-05
4979,2.00315e-05
4980,1.99544e-05
4981,2.00359e-05
4982,2.01037e-05
4983,2.00859e-05
4984,2.00557e-05
4985,1.99808e-05
4986,1.99506e-05
4987,1.99642e-05
4988,2.00017e-05
4989,1.99349e-05
4990,1.98722e-05
4991,1.98491e-05
4992,1.9831e-05
4993,1.98424e-05
4994,1.97089e-05
4995,1.9764e-05
4996,1.97445e-05
4997,1.97742e-05
4998,1.97037e-05
4999,1.96232e-05
5000,1.95625e-05
